com.samsung.health.nutrition,6307003,6
magnesium,potassium,create_sh_ver,vitamin_a,vitamin_c,vitamin_d,vitamin_e,vitamin_k,cholesterol,vitamin_b12,start_time,biotin,phosphorus,copper,custom,thiamin,folate,iodine,niacin,sodium,molybdenum,folic_acid,modify_sh_ver,dietary_fiber,total_fat,update_time,create_time,meal_type,caffeine,monosaturated_fat,protein,manganese,polysaturated_fat,iron,zinc,riboflavin,sugar,title,added_sugar,calories_from_fat,calcium,calorie,time_offset,deviceuuid,polyunsaturated_fat,saturated_fat,trans_fat,pkg_name,selenium,vitamin_b6,carbohydrate,unsaturated_fat,chloride,pantothenic_acid,datauuid,chromium
,2.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-09 00:15:57.399,,,,,,,,,70.0,,,62950170,1.0,0.0,2025-04-09 00:15:57.402,2025-04-09 00:15:57.402,100005,,0.0,2.0,,0.0,0.0,,,24.0,Afternoon snack,0.0,,2.0,140.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,35.0,,,,9efbb737-d34f-45eb-8b33-c4d5605a3bd3,,
,1600.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-09 14:58:03.884,,,,,,,,,0.0,,,62950170,12.0,2.0,2025-04-09 14:58:03.886,2025-04-09 14:58:03.886,100001,,0.0,4.0,,0.0,0.0,,,72.0,Breakfast,0.0,,0.0,180.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,88.0,,,,9fb2ffe4-48b4-484b-b163-7740b0c47417,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-09 22:40:49.976,,,,,,,,,2640.0,,,62950170,14.0,48.0,2025-04-09 22:40:49.977,2025-04-09 22:40:49.977,100002,,0.0,66.0,,0.0,0.0,,,8.0,Lunch,0.0,,0.0,1230.0,UTC-0700,u104vMWe/c,,22.5,0.0,com.sec.android.app.shealth,,,129.0,,,,45724ef1-d02f-4b3f-bc0e-ec60f56528a9,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-10 04:33:32.843,,,,,,,,,0.0,,,62950170,0.0,17.0,2025-04-10 04:33:32.847,2025-04-10 04:33:32.847,100003,,0.0,24.0,,0.0,0.0,,,0.0,Dinner,0.0,,0.0,410.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,41.0,,,,153d592c-f73c-4f5d-a128-946eaa0353d8,,
,7.0,62950170,0.0,0.0,0.0,,,156.0,,2025-04-10 22:23:37.188,,,,,,,,,1126.0,,,62950170,3.0,19.1,2025-04-10 22:23:37.189,2025-04-10 18:10:58.110,100001,,0.0,24.6,,0.0,0.2,,,32.1,Breakfast,0.0,,2.3,630.0,UTC-0700,u104vMWe/c,,6.8,0.0,com.sec.android.app.shealth,,,90.2,,,,5cbaed2d-c71f-45e6-b781-04f3e9cb1574,,
,1056.0,62950170,58.0,6.8,20.0,,,800.0,,2025-04-11 21:15:22.750,,,,,,,,,1514.0,,,62950170,8.9,43.5,2025-04-11 21:15:22.751,2025-04-11 21:15:05.038,100001,,16.8,44.4,,6.7,67.6,,,36.2,Breakfast,30.0,,23.7,1060.0,UTC-0700,u104vMWe/c,,14.4,0.0,com.sec.android.app.shealth,,,122.6,,,,dc0c8113-737f-4f1a-9b90-5eec601a01a4,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-04-12 17:01:40.222,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-04-12 17:01:40.224,2025-04-12 17:01:40.224,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,a54ffec7-461f-4e33-bf2e-3444e61ce9be,,
,244.0,62950170,7.1,3.8,0.0,,,47.0,,2025-04-13 01:41:32.842,,,,,,,,,626.0,,,62950170,2.4,11.3,2025-04-13 01:41:32.844,2025-04-13 01:41:32.844,100005,,4.4,22.3,,1.8,16.1,,,1.2,Afternoon snack,0.0,,17.1,337.0,UTC-0700,u104vMWe/c,,4.1,0.0,com.sec.android.app.shealth,,,35.0,,,,6f2fca9f-0f74-4682-b816-ba53701238eb,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-13 22:54:52.016,,,,,,,,,2040.0,,,62950170,11.0,39.0,2025-04-13 22:54:52.021,2025-04-13 22:54:52.021,100002,,0.0,58.0,,0.0,0.0,,,8.0,Lunch,0.0,,0.0,910.0,UTC-0700,u104vMWe/c,,22.0,0.0,com.sec.android.app.shealth,,,79.0,,,,ac1b419e-5feb-4fd4-9a81-db833bcfdef5,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-14 02:58:16.664,,,,,,,,,105.0,,,62950170,0.0,4.0,2025-04-14 02:58:16.669,2025-04-14 02:58:16.669,100006,,0.0,7.0,,0.0,0.0,,,23.0,Evening snack,0.0,,0.0,200.0,UTC-0700,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,,,33.0,,,,2f72da8c-bdb3-467a-a0e6-a369271afb0a,,
,851.0,62950170,13.1,120.3,0.0,,,68.0,,2025-04-14 20:10:09.506,,,,,,,,,1371.0,,,62950170,2.3,36.7,2025-04-14 20:10:09.507,2025-04-14 19:10:14.465,100005,,10.1,21.4,,3.2,29.2,,,30.7,Afternoon snack,0.0,,23.7,717.0,UTC-0700,u104vMWe/c,,13.3,0.9,com.sec.android.app.shealth,,,72.9,,,,a5bb049c-efa3-41fa-8ee4-322bf8015aee,,
,680.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-15 02:07:36.696,,,,,,,,,175.0,,,62950170,1.0,27.0,2025-04-15 02:07:36.698,2025-04-15 01:44:40.420,100003,,0.0,27.0,,0.0,3.3,,,27.1,Dinner,0.0,,0.7,700.0,UTC-0700,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,,,87.0,,,,5e98372f-e639-4416-af2c-c9944d341d4d,,
,400.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-15 02:08:24.129,,,,,,,,,0.0,,,62950170,3.0,0.5,2025-04-15 02:08:24.131,2025-04-15 02:08:24.131,100001,,0.0,1.0,,0.0,0.0,,,18.0,Breakfast,0.0,,0.0,45.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,22.0,,,,a085c328-410a-43eb-afe0-15396d8f2050,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-15 05:06:23.043,,,,,,,,,25.0,,,62950170,0.0,0.0,2025-04-15 05:06:23.047,2025-04-15 05:06:23.047,100006,,0.0,3.0,,0.0,0.0,,,19.0,Evening snack,0.0,,0.0,140.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,32.0,,,,d0fdbaec-3910-4229-8643-77c50ae41bef,,
,227.0,62950170,34.9,5.1,14.9,,,600.0,,2025-04-15 18:51:08.819,,,,,,,,,399.5,,,62950170,0.4,23.8,2025-04-15 18:51:08.820,2025-04-15 18:51:08.820,100001,,8.7,20.5,,2.9,22.6,,,2.3,Breakfast,0.0,,7.5,339.0,UTC-0700,u104vMWe/c,,8.7,0.0,com.sec.android.app.shealth,,,9.4,,,,6a30f266-6655-4507-a806-78296950f5e9,,
,0.0,62950170,0.0,0.0,0.0,,,60.0,,2025-04-16 05:03:14.167,,,,,,,,,1205.0,,,62950170,3.0,13.5,2025-04-16 05:03:14.169,2025-04-16 05:02:46.550,100003,,0.0,33.0,,0.0,0.0,,,35.4,Dinner,0.0,,0.3,545.0,UTC-0700,u104vMWe/c,,4.5,0.0,com.sec.android.app.shealth,,,80.5,,,,fead58e6-014a-43ea-8e7c-033792c101cb,,
,1290.0,62950170,0.0,0.0,0.0,,,90.0,,2025-04-17 01:14:21.027,,,,,,,,,910.0,,,62950170,4.0,45.0,2025-04-17 01:14:21.028,2025-04-17 01:14:21.028,100002,,0.0,27.0,,0.0,16.6,,,63.0,Lunch,50.0,,29.2,1090.0,UTC-0700,u104vMWe/c,,13.0,0.5,com.sec.android.app.shealth,,,147.0,,,,608c4144-2c93-4d32-bf34-3c03bc74efaa,,
,320.0,62950170,0.0,0.0,0.0,,,40.0,,2025-04-17 04:32:06.261,,,,,,,,,560.0,,,62950170,1.0,21.0,2025-04-17 04:32:06.263,2025-04-17 04:32:06.263,100003,,0.0,14.0,,0.0,13.8,,,5.0,Dinner,4.0,,1.5,390.0,UTC-0700,u104vMWe/c,,3.5,0.0,com.sec.android.app.shealth,,,39.0,,,,ee7eed2d-4c05-47fc-97c8-2e58ea2e21f8,,
,0.0,62950170,0.0,11.1,0.0,,,0.0,,2025-04-17 17:52:58.031,,,,,,,,,65.0,,,62950170,0.0,0.0,2025-04-17 17:52:58.032,2025-04-17 17:52:58.032,100001,,0.0,0.0,,0.0,0.0,,,10.0,Breakfast,0.0,,0.0,50.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,12.0,,,,dde87fbb-9fdf-446b-bacb-00e79ed1d1bb,,
,170.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-17 18:28:03.194,,,,,,,,,80.0,,,62950170,2.0,25.0,2025-04-17 18:28:03.200,2025-04-17 17:52:36.299,100002,,0.0,25.0,,0.0,1.1,,,1.0,Lunch,0.0,,0.0,550.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,59.0,,,,7bbfebb4-a026-4e6e-8533-a9bc7effb529,,
,0.0,62950170,0.0,0.0,0.0,,,130.0,,2025-04-18 00:29:42.817,,,,,,,,,3430.0,,,62950170,12.0,69.0,2025-04-18 00:29:42.820,2025-04-18 00:29:42.820,100003,,0.0,32.0,,0.0,0.0,,,5.0,Dinner,0.0,,0.0,1270.0,UTC-0700,u104vMWe/c,,18.0,0.0,com.sec.android.app.shealth,,,127.0,,,,71aef567-ef6f-4591-84da-5aaf223c81fb,,
,441.0,62950170,58.2,19.7,24.9,,,1024.0,,2025-04-18 18:12:34.497,,,,,,,,,1141.5,,,62950170,0.0,44.6,2025-04-18 18:12:34.502,2025-04-18 17:50:29.177,100001,,16.1,39.4,,6.0,36.5,,,13.5,Breakfast,0.0,,10.5,640.0,UTC-0700,u104vMWe/c,,16.0,0.0,com.sec.android.app.shealth,,,17.3,,,,7851ecbe-0a26-47a4-bbaf-c96066dd4a5a,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-18 18:13:21.871,,,,,,,,,30.0,,,62950170,0.0,0.0,2025-04-18 18:13:21.874,2025-04-18 18:13:21.874,100005,,0.0,0.0,,0.0,0.0,,,31.0,Afternoon snack,28.0,,0.0,120.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,31.0,,,,2d917ba4-c569-4e42-80b7-d59a774199e5,,
,90.0,62950170,0.0,0.0,0.0,,,15.0,,2025-04-18 23:14:17.069,,,,,,,,,270.0,,,62950170,1.0,10.0,2025-04-18 23:14:17.072,2025-04-18 23:14:17.072,100002,,2.0,6.0,,0.0,3.8,,,2.0,Lunch,1.0,,4.6,140.0,UTC-0700,u104vMWe/c,,2.0,0.0,com.sec.android.app.shealth,,,7.0,,,,ff77ac67-75db-479d-be1b-24b8791d67b4,,
,0.0,62950170,0.0,0.0,0.0,,,60.0,,2025-04-19 04:13:18.038,,,,,,,,,2550.0,,,62950170,10.0,53.0,2025-04-19 04:13:18.040,2025-04-19 04:12:20.707,100003,,0.0,31.0,,0.0,0.0,,,5.0,Dinner,2.0,,0.0,1050.0,UTC-0700,u104vMWe/c,,17.5,0.0,com.sec.android.app.shealth,,,111.0,,,,0df4f34f-0d54-4ef9-b614-a4ff3f5a204f,,
,554.0,62950170,18.3,0.2,0.0,,,278.0,,2025-04-19 19:09:38.652,,,,,,,,,1917.0,,,62950170,3.4,24.0,2025-04-19 19:09:38.657,2025-04-19 17:59:04.687,100004,,8.4,33.0,,3.6,39.7,,,22.9,Morning snack,0.0,,27.6,722.0,UTC-0700,u104vMWe/c,,9.5,0.0,com.sec.android.app.shealth,,,92.1,,,,d2aac54c-ad43-4cd1-a774-0f0b54ca50d2,,
,780.0,62950170,2.1,35.5,0.0,,,35.0,,2025-04-20 04:13:41.112,,,,,,,,,1099.0,,,62950170,4.4,19.8,2025-04-20 04:13:41.114,2025-04-20 04:13:41.114,100003,,2.8,18.5,,4.2,8.8,,,23.3,Dinner,0.0,,2.7,493.0,UTC-0700,u104vMWe/c,,6.5,0.0,com.sec.android.app.shealth,,,62.3,,,,0196147b-be7a-450d-976b-b88fedd65ecd,,
,680.0,62950170,70.0,70.0,0.0,,,0.0,,2025-04-20 20:20:50.746,,,,,,,,,35.0,,,62950170,0.0,0.0,2025-04-20 20:20:50.752,2025-04-20 20:20:50.752,100004,,0.0,0.0,,0.0,0.0,,,2.0,Morning snack,0.0,,0.0,20.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,15.0,,,,385b80bb-aa41-47d4-8a5e-a501362b2f2d,,
,428.0,62950170,0.0,0.0,0.0,,,220.0,,2025-04-21 02:42:33.105,,,,,,,,,760.0,,,62950170,6.0,25.0,2025-04-21 02:42:33.106,2025-04-21 02:42:33.106,100002,,0.0,22.0,,0.0,11.1,,,6.0,Lunch,0.0,,7.0,560.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,56.0,,,,3ad3a9ad-5f5b-4335-9785-74b920164dfe,,
,700.0,62950170,70.0,70.0,0.0,,,0.0,,2025-04-21 02:51:55.554,,,,,,,,,340.0,,,62950170,1.0,9.0,2025-04-21 02:51:55.558,2025-04-20 20:56:31.402,100005,,5.0,3.0,,2.0,0.0,,,5.0,Afternoon snack,0.0,,0.0,210.0,UTC-0700,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,,,37.0,,,,9c4dc4b5-c435-44dd-af1d-73ab58a43591,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-04-21 21:51:05.062,,,,,,,,,2640.0,,,62950170,14.0,48.0,2025-04-21 21:51:05.064,2025-04-21 21:50:47.676,100002,,0.0,66.0,,0.0,0.0,,,8.0,Lunch,0.0,,0.0,1230.0,UTC-0700,u104vMWe/c,,22.5,0.0,com.sec.android.app.shealth,,,129.0,,,,e88acfd9-accf-4b36-a498-76c8c48640bf,,
,1080.0,62950170,0.0,350.0,0.0,,,0.0,,2025-04-22 04:07:40.103,,,,,,,,,220.0,,,62950170,4.0,1.5,2025-04-22 04:07:40.106,2025-04-22 04:07:40.106,100006,,0.0,20.0,,0.0,20.0,,,42.0,Evening snack,0.0,,5.3,310.0,UTC-0700,u104vMWe/c,,0.5,0.0,com.sec.android.app.shealth,,,54.0,,,,7cb3cd0a-0fab-4fa2-845e-16f34e8902a1,,
,207.0,62950170,3.1,0.6,0.0,,,59.0,,2025-04-23 00:36:15.339,,,,,,,,,612.0,,,62950170,1.4,8.7,2025-04-23 00:36:15.341,2025-04-23 00:36:15.341,100002,,3.3,22.0,,1.6,11.4,,,1.0,Lunch,0.0,,7.3,247.0,UTC-0700,u104vMWe/c,,2.9,0.0,com.sec.android.app.shealth,,,18.7,,,,1afca49e-fac3-4771-82b1-2cdf872231ee,,
,552.0,62950170,13.0,5.3,0.0,,,88.0,,2025-04-23 00:36:32.943,,,,,,,,,1061.0,,,62950170,7.4,24.8,2025-04-23 00:36:32.944,2025-04-23 00:36:32.944,100003,,8.6,33.1,,3.2,23.1,,,2.6,Dinner,0.0,,30.2,535.0,UTC-0700,u104vMWe/c,,11.4,0.0,com.sec.android.app.shealth,,,43.9,,,,749d28e4-92df-4113-916c-7085ae50c87c,,
,0.0,62950170,0.0,11.1,0.0,,,0.0,,2025-04-23 16:30:18.198,,,,,,,,,65.0,,,62950170,0.0,0.0,2025-04-23 16:30:18.200,2025-04-23 16:30:18.200,100001,,0.0,0.0,,0.0,0.0,,,10.0,Breakfast,0.0,,0.0,50.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,12.0,,,,b7d0478f-6e69-4e57-840f-6a8e2ce6397f,,
,258.0,62950170,10.5,4.1,0.0,,,66.0,,2025-04-23 20:57:30.514,,,,,,,,,690.0,,,62950170,2.2,38.0,2025-04-23 20:57:30.517,2025-04-23 20:57:30.517,100002,,14.3,23.4,,9.3,14.3,,,1.9,Lunch,0.0,,24.0,553.0,UTC-0700,u104vMWe/c,,12.2,0.0,com.sec.android.app.shealth,,,28.7,,,,3c04458b-9d66-4a1e-81ad-570c4f4db45a,,
,0.0,62950170,0.0,100.0,0.0,,,0.0,,2025-04-23 22:59:38.841,,,,,,,,,65.0,,,62950170,3.0,0.0,2025-04-23 22:59:38.846,2025-04-23 22:59:38.846,100005,,0.0,5.0,,0.0,0.0,,,64.0,Afternoon snack,0.0,,0.0,320.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,77.0,,,,ff1373e4-ec11-4de0-b1a6-c2f9080a8987,,
,595.0,62950170,1.1,124.8,0.0,,,39.0,,2025-04-26 03:57:33.989,,,,,,,,,679.0,,,62950170,1.0,3.8,2025-04-26 03:57:33.991,2025-04-26 03:55:59.112,100002,,1.5,17.3,,0.2,14.6,,,29.0,Lunch,0.0,,2.0,296.0,UTC-0700,u104vMWe/c,,1.4,0.0,com.sec.android.app.shealth,,,45.8,,,,b6719421-fc94-4506-8e5f-67d96df0c9f5,,
,1430.0,62950170,0.0,0.0,0.0,,,90.0,,2025-04-26 03:56:42.284,,,,,,,,,1030.0,,,62950170,5.0,49.0,2025-04-26 03:56:42.288,2025-04-26 03:56:42.288,100003,,0.0,29.0,,0.0,19.4,,,56.0,Dinner,44.0,,28.8,1190.0,UTC-0700,u104vMWe/c,,13.5,0.5,com.sec.android.app.shealth,,,162.0,,,,ad73eb66-cb8c-4c85-8ad8-c551c96ec7a6,,
,289.4,62950170,23.5,14.5,10.0,,,408.8,,2025-04-26 03:57:18.126,,,,,,,,,422.6,,,62950170,0.0,18.1,2025-04-26 03:57:18.129,2025-04-26 03:55:41.795,100001,,6.8,15.6,,2.0,14.1,,,12.4,Breakfast,0.0,,4.2,289.0,UTC-0700,u104vMWe/c,,6.5,0.0,com.sec.android.app.shealth,,,13.9,,,,c81714af-abf1-4bb9-b593-7a6e63804877,,
,247.0,62950170,0.0,0.0,0.0,,,25.0,,2025-04-26 23:30:28.092,,,,,,,,,45.0,,,62950170,0.0,9.0,2025-04-26 23:30:28.094,2025-04-26 23:30:28.094,100001,,0.0,2.0,,0.0,0.0,,,1.0,Breakfast,0.0,,4.2,90.0,UTC-0700,u104vMWe/c,,4.5,0.0,com.sec.android.app.shealth,,,1.0,,,,96de215e-6aa4-4e08-b18c-c906c36fa9f2,,
,0.0,62950170,0.0,0.0,0.0,,,30.0,,2025-04-27 04:10:23.155,,,,,,,,,270.0,,,62950170,1.0,2.0,2025-04-27 04:10:23.157,2025-04-27 04:10:23.157,100006,,0.0,9.0,,0.0,0.0,,,7.0,Evening snack,0.0,,0.0,90.0,UTC-0700,u104vMWe/c,,1.0,0.0,com.sec.android.app.shealth,,,9.0,,,,73f1cd38-fde6-4d3f-99a4-9cea94bf2323,,
,790.0,62950170,0.0,0.0,0.0,,,40.0,,2025-04-27 04:11:01.402,,,,,,,,,750.0,,,62950170,4.0,32.0,2025-04-27 04:11:01.403,2025-04-27 04:11:01.403,100002,,0.0,17.0,,0.0,16.6,,,5.0,Lunch,4.0,,2.3,620.0,UTC-0700,u104vMWe/c,,5.0,0.0,com.sec.android.app.shealth,,,70.0,,,,6498a4e8-896d-4439-a76b-3ced5b02a715,,
,0.0,62950170,0.0,0.0,0.0,,,352.5,,2025-04-27 19:43:56.529,,,,,,,,,8460.0,,,62950170,13.5,128.5,2025-04-27 19:43:56.532,2025-04-27 19:43:38.921,100002,,0.0,143.5,,0.0,0.0,,,40.5,Lunch,0.0,,0.0,2685.0,UTC-0700,u104vMWe/c,,42.0,0.0,com.sec.android.app.shealth,,,249.0,,,,2a3539cb-2be6-4cec-af2b-2232edae76ca,,
,359.0,62950170,0.5,0.5,0.0,,,64.0,,2025-04-29 02:16:17.013,,,,,,,,,740.0,,,62950170,2.2,16.9,2025-04-29 02:16:17.014,2025-04-29 02:16:17.014,100002,,1.9,30.1,,3.5,20.8,,,3.4,Lunch,0.0,,10.1,458.0,UTC-0700,u104vMWe/c,,3.1,0.0,com.sec.android.app.shealth,,,44.7,,,,9ec75ef1-290a-4d25-ac9b-8666bfaa8c05,,
,1060.0,62950170,104.4,110.0,0.0,,,0.0,,2025-04-29 02:18:26.664,,,,,,,,,85.0,,,62950170,0.0,1.5,2025-04-29 02:18:26.665,2025-04-29 02:15:37.763,100006,,0.0,0.0,,0.0,0.0,,,52.0,Evening snack,47.0,,0.0,260.0,UTC-0700,u104vMWe/c,,0.5,0.0,com.sec.android.app.shealth,,,69.0,,,,e141489d-64d8-4b71-82f5-520dc5749c25,,
,621.0,62950170,9.3,2.0,0.0,,,177.0,,2025-04-29 23:16:56.703,,,,,,,,,1836.0,,,62950170,4.2,26.1,2025-04-29 23:16:56.706,2025-04-29 23:16:56.706,100002,,9.9,66.0,,4.8,34.3,,,3.0,Lunch,0.0,,21.9,741.0,UTC-0700,u104vMWe/c,,8.7,0.0,com.sec.android.app.shealth,,,56.1,,,,4329262d-2edd-4c62-8cff-d6f66fd53fc9,,
,1022.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-01 01:11:18.054,,,,,,,,,481.0,,,62950170,5.1,0.3,2025-05-01 01:11:18.055,2025-05-01 01:10:48.014,100001,,0.0,3.2,,0.0,1.7,,,21.4,Breakfast,0.0,,0.4,155.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,36.9,,,,760175cb-03e7-410e-9040-077066335759,,
,230.0,62950170,0.0,0.0,0.0,,,80.0,,2025-05-01 04:17:40.837,,,,,,,,,2340.0,,,62950170,14.0,47.0,2025-05-01 04:17:40.842,2025-05-01 01:11:43.460,100002,,0.0,39.0,,0.0,12.7,,,10.0,Lunch,4.0,,9.2,1030.0,UTC-0700,u104vMWe/c,,18.0,0.0,com.sec.android.app.shealth,,,114.0,,,,23860b43-98b8-4a99-8639-03ddd2c1112a,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-01 16:51:39.263,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-05-01 16:51:39.265,2025-05-01 16:51:39.265,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,3cecff06-3d38-4092-b56b-0ef8efff7884,,
,330.0,62950170,0.0,0.0,0.0,,,10.0,,2025-05-01 23:04:19.941,,,,,,,,,690.0,,,62950170,1.0,12.0,2025-05-01 23:04:19.943,2025-05-01 23:04:19.943,100002,,0.0,10.0,,0.0,13.8,,,8.0,Lunch,0.0,,8.4,350.0,UTC-0700,u104vMWe/c,,4.0,0.0,com.sec.android.app.shealth,,,50.0,,,,1dc26b87-b617-482f-8cc2-67be31434d8e,,
,170.0,62950170,0.0,100.0,0.0,,,0.0,,2025-05-02 00:57:09.249,,,,,,,,,205.0,,,62950170,1.0,25.0,2025-05-02 00:57:09.254,2025-05-02 00:53:42.644,100003,,0.0,26.5,,0.0,1.6,,,37.0,Dinner,0.0,,4.6,700.0,UTC-0700,u104vMWe/c,,1.0,0.0,com.sec.android.app.shealth,,,96.0,,,,4b84e478-47b4-4a12-97fb-b307eb011745,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-02 14:42:11.406,,,,,,,,,140.0,,,62950170,0.0,1.5,2025-05-02 14:42:11.409,2025-05-02 14:42:11.409,100001,,0.0,2.0,,0.0,0.0,,,0.0,Breakfast,0.0,,0.0,150.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,33.0,,,,92e493ab-5c95-46a7-a081-ae5fb7189592,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-03 22:59:01.443,,,,,,,,,1060.0,,,62950170,5.0,26.0,2025-05-03 22:59:01.446,2025-05-03 22:59:01.446,100002,,0.0,6.0,,0.0,0.0,,,1.0,Lunch,0.0,,0.0,470.0,UTC-0700,u104vMWe/c,,2.5,0.0,com.sec.android.app.shealth,,,52.0,,,,a7c7872c-c768-4e39-9ecb-afa20f617942,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-05 00:29:52.976,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-05-05 00:29:52.981,2025-05-05 00:29:52.981,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,421c4498-e4c2-4dfe-a36b-92f81bc0fa19,,
,409.0,62950170,23.2,2.1,0.0,,,150.0,,2025-05-05 00:30:36.350,,,,,,,,,1271.0,,,62950170,2.1,34.6,2025-05-05 00:30:36.352,2025-05-05 00:30:36.352,100002,,11.2,47.7,,3.0,21.1,,,41.6,Lunch,39.0,,47.2,785.0,UTC-0700,u104vMWe/c,,18.0,0.0,com.sec.android.app.shealth,,,72.4,,,,52cad0c5-98c0-4d0f-bc9d-8b6255416966,,
,50.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-05 00:30:54.039,,,,,,,,,160.0,,,62950170,0.0,0.0,2025-05-05 00:30:54.040,2025-05-05 00:30:54.040,100005,,0.0,0.0,,0.0,0.0,,,21.0,Afternoon snack,21.0,,0.0,80.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,22.0,,,,5508a5b8-8097-43dc-9432-ef6ca4b3efff,,
,240.0,62950170,11.0,1.1,0.0,,,44.0,,2025-05-05 03:47:29.027,,,,,,,,,784.0,,,62950170,0.0,18.8,2025-05-05 03:47:29.032,2025-05-05 03:47:29.032,100003,,6.3,9.6,,0.8,7.3,,,0.0,Dinner,0.0,,24.9,319.0,UTC-0700,u104vMWe/c,,10.5,0.0,com.sec.android.app.shealth,,,28.5,,,,7bd931ee-8d71-4326-9f3f-bf79743f214a,,
,460.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-05 17:41:19.946,,,,,,,,,105.0,,,62950170,3.0,4.5,2025-05-05 17:41:19.949,2025-05-05 17:41:19.949,100001,,0.0,10.0,,0.0,27.7,,,11.0,Breakfast,0.0,,4.3,160.0,UTC-0700,u104vMWe/c,,2.0,0.0,com.sec.android.app.shealth,,,26.0,,,,a7a77a3b-6ec5-4064-8138-32c14963229d,,
,0.0,62950170,0.0,0.0,0.0,,,128.0,,2025-05-05 19:57:00.550,,,,,,,,,215.0,,,62950170,4.0,11.0,2025-05-05 19:57:00.551,2025-05-05 19:57:00.551,100004,,0.0,22.0,,0.0,0.0,,,5.0,Morning snack,0.0,,0.0,600.0,UTC-0700,u104vMWe/c,,6.5,0.0,com.sec.android.app.shealth,,,98.0,,,,3747f1c2-228e-46ea-864b-b0d74b9e0a86,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-05 19:57:20.132,,,,,,,,,0.0,,,62950170,0.0,0.0,2025-05-05 19:57:20.134,2025-05-05 19:57:20.134,100002,,0.0,0.0,,0.0,0.0,,,27.0,Lunch,27.0,,0.0,100.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,27.0,,,,79e433f2-4f8d-43e3-9d49-dd7701e81903,,
