com.samsung.health.food_intake,6307003,6
create_sh_ver,start_time,amount,custom,modify_sh_ver,update_time,create_time,meal_type,client_data_id,name,unit,client_data_ver,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
62950170,2025-06-07 20:10:40.623,1.0,,62950170,2025-06-07 20:11:08.060,2025-06-07 20:11:08.060,100001,,Pure Almond Milk - Unsweetened Original(Silk),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,55df3273-df70-41a9-9402-6ed1d8aed01f,4d6854a5-3b07-425a-ad20-6abb0af032d2,
62950170,2025-06-10 01:23:22.603,1.0,,62950170,2025-06-10 01:23:45.042,2025-06-10 01:23:45.042,100001,,Jalapeno Cheese Bagel(Safeway),120001,,260.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9516728b-d86c-4619-a3a6-d184b4372fbd,3e5aa664-e7ed-4473-89b8-56be075532e7,
62950170,2025-06-10 01:23:22.603,1.0,,62950170,2025-06-10 01:23:45.042,2025-06-10 01:23:45.042,100001,,Cream Cheese,120001,,51.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c274f16b-2593-4fbe-9dec-acebef26aaa2,b9de0bb8-43ca-4cf9-884f-d9a5b560b79d,
62950170,2025-06-10 21:58:23.172,1.0,,62950170,2025-06-10 21:58:43.656,2025-06-10 21:58:43.656,100001,,Jalapeno Cheese Bagel(Safeway),120001,,260.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9d4b1f99-278a-4829-ab4f-e5cf0fdd7ebb,3e5aa664-e7ed-4473-89b8-56be075532e7,
62950170,2025-06-10 21:58:23.172,1.0,,62950170,2025-06-10 21:58:43.656,2025-06-10 21:58:43.656,100001,,Cream Cheese,120001,,51.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1c2d3329-32ea-4d55-97e8-34aebaa2bb47,b9de0bb8-43ca-4cf9-884f-d9a5b560b79d,
63010030,2025-06-17 00:41:06.701,1.0,,63010030,2025-06-17 00:41:24.504,2025-06-17 00:41:24.504,100002,,Cheeseburger with 1/4 Lb Meat on Bun,120001,,552.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,5e36bae8-2e36-4c79-a192-65ee61d8f0c0,b75be403-3131-4678-a54c-2f83e1e2b236,
63010030,2025-06-17 00:41:06.701,1.0,,63010030,2025-06-17 00:41:24.504,2025-06-17 00:41:24.504,100002,,Potato French Fries,120001,,156.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c376f2b2-ec2d-46da-adfc-fe1a1e157f86,f8697900-136c-4b71-a5b7-298ee1485bf0,
63010030,2025-06-17 00:40:38.104,1.0,,63010030,2025-06-17 00:41:50.710,2025-06-17 00:41:50.710,100001,,Coffee with Cream and Sugar,120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,40fccc7f-747b-42fd-8285-5d72a2cc17b6,0f6b1aa9-a692-4bf9-ac38-d630be689cb8,
63010030,2025-06-17 00:40:38.104,1.0,,63010030,2025-06-17 00:41:02.114,2025-06-17 00:41:02.114,100001,,Everything Bagel,120001,,279.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e6a6d3ba-5bae-4755-a77c-8e9eaf655566,6fee87fa-9337-4f45-b518-c6af61e193b7,
63010030,2025-06-17 00:40:38.104,1.0,,63010030,2025-06-17 00:41:02.114,2025-06-17 00:41:02.114,100001,,Cream Cheese,120001,,51.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,5f8b21b9-465c-4162-9175-b8d4872d08f9,b9de0bb8-43ca-4cf9-884f-d9a5b560b79d,
63010030,2025-06-17 04:53:52.413,1.0,,63010030,2025-06-17 04:54:17.048,2025-06-17 04:54:17.048,100005,,Vitamin Water Zero XXX Acai-Blueberry-Pomegranate (Bottle)(Glaceau),120001,,0.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,34c7c10c-3c35-4eb1-9b11-a1257f937a14,086d7b0e-063a-454a-90c2-5242ab2742df,
63010030,2025-06-17 16:25:23.923,1.0,,63010030,2025-06-17 16:25:58.263,2025-06-17 16:25:58.263,100001,,Iced Coffee with Cream,120001,,26.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,72d0cd60-d25d-4eaa-a253-cd7c1e8c7bd1,101aa398-053d-49f1-a5ee-f7a70162a382,
63010030,2025-06-17 16:25:23.923,1.0,,63010030,2025-06-17 16:26:26.128,2025-06-17 16:26:26.128,100001,,Jalapeno Bagel with Cream Cheese(Winchell's),120001,,350.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,76b833ec-bac3-4668-b808-b4b217298675,eba250ac-9d38-47a6-bcb7-358c0770a670,
63010030,2025-06-18 18:09:52.467,1.0,,63010030,2025-06-18 18:10:31.549,2025-06-18 18:10:31.549,100004,,LunchMakers Cracker Crunchers Chicken(Armour),120001,,190.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,fe2a367d-2501-4c2f-80fd-49bca40cebd0,ad4cdd59-e1fc-415e-b1b4-a5c59f758a22,
63010030,2025-06-18 18:09:52.467,1.0,,63010030,2025-06-18 18:10:31.549,2025-06-18 18:10:31.549,100004,,LunchMakers Cracker Crunchers Turkey(Armour),120001,,200.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,53bc226d-f9d1-4eac-b4da-ace28a6db7ca,7ace0948-2737-4c57-ad25-14fa4125e02e,
63010030,2025-06-18 18:09:52.467,1.0,,63010030,2025-06-18 18:10:31.549,2025-06-18 18:10:31.549,100004,,Sparkling Energy Strawberry Kiwi(V8),120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d0f5abff-402f-4762-8c78-b560bf8b360a,f09c321a-f70e-4b11-bc08-76975d2c011c,
63010030,2025-06-18 21:16:57.927,1.0,,63010030,2025-06-18 21:17:15.291,2025-06-18 21:17:15.291,100002,,Chicken Salad,120001,,318.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,5b10ad1b-f065-483d-b6eb-13e7005a2dc3,e708c3c2-6d98-4080-8e8f-d9cd14150bb5,
63010030,2025-06-19 02:48:32.330,1.0,,63010030,2025-06-19 02:48:59.592,2025-06-19 02:48:59.592,100003,,6-Inch Elite Chicken & Bacon Ranch(Subway),120001,,570.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b869feb8-1192-4633-837a-45ab431b1df7,88bbeebf-c26d-4908-b831-254b20421c27,
63010030,2025-06-19 02:48:32.330,1.0,,63010030,2025-06-19 02:48:59.592,2025-06-19 02:48:59.592,100003,,Kettle Cooked Potato Chips(Cape Cod),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,bac2b6f8-4ad6-4986-afad-7bb225f22903,63a47170-4e7d-4dad-b0af-4b409d0904e1,
63010030,2025-06-19 02:48:32.330,1.0,,63010030,2025-06-19 03:40:47.131,2025-06-19 03:40:47.131,100003,,Pop Ginger Fizz(Health Ade),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,774ef668-e90e-4565-bafa-b2faf2233360,7ccc822b-9914-4966-b218-50175ea8600c,
63010030,2025-06-19 03:48:35.200,1.0,,63010030,2025-06-19 03:48:49.294,2025-06-19 03:48:49.294,100005,,Lunchables Turkey & Cheddar with Crackers(Oscar Mayer),120001,,260.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,744a7a97-57f3-4a62-a689-14a1673b5e39,e4b380ed-bec8-4ce5-ab4b-4caff209bcd9,
63010030,2025-06-19 21:08:23.565,3.0,,63010030,2025-06-19 21:08:41.614,2025-06-19 21:08:41.614,100001,,String Cheese(Great Value),120001,,240.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,6737eef1-1fa9-45f7-ae26-c30add71d859,b8a2935a-32b5-4890-9150-309f9f58ecbb,
63010030,2025-06-19 21:08:46.197,2.0,,63010030,2025-06-19 21:09:04.072,2025-06-19 21:09:04.072,100002,,Grilled Cheese Sandwich,120001,,582.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,57da3573-bd4f-4110-b8f7-dd50465e4076,ffbfd9cd-c4c5-4ebf-933a-590b47932d74,
63010030,2025-06-19 21:08:23.565,1.0,,63010030,2025-06-19 21:09:25.712,2025-06-19 21:09:25.712,100001,,V-Fusion Energy Pomegranate Blueberry(V8),120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a47fc76c-acf1-4c49-8a9c-03b11b9d3fff,3d2a58d4-0512-4e73-acca-c6785448bd24,
63010030,2025-06-19 21:08:46.197,2.0,,63010030,2025-06-19 21:31:02.643,2025-06-19 21:10:24.086,100002,,Fruit Smoothie Drink (with Fruit Juice and Dairy Products),120001,,396.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d81ba7a9-6d8a-4c2d-b2e1-73adf8ae113a,f7ce0936-41d9-404c-ac91-fcb55b44fb52,
63010030,2025-06-20 03:24:27.258,1.0,,63010030,2025-06-20 03:24:34.734,2025-06-20 03:24:34.734,100006,,Baked Crunchy Simply Banana Chips(Bare),120001,,100.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b3fd1adf-fcfb-4c06-85f2-7af3266e46b2,1fad76bc-74c0-475b-b56d-40d8e96489fc,
63010030,2025-06-20 03:24:56.010,1.0,,63010030,2025-06-20 03:25:15.679,2025-06-20 03:25:15.679,100003,,"Hamburger (Large, Single Patty with Condiments)",120001,,427.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a5ba9df7-a173-45bd-b6a5-7bf990e35c7d,667086f7-102f-454c-9cac-4df160a4bd7a,
63010030,2025-06-20 19:46:52.347,1.0,,63010030,2025-06-20 19:47:16.836,2025-06-20 19:47:16.836,100002,,Cool Ranch Tortilla Chips(Doritos),120001,,150.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2b427e49-97fe-467e-94f4-5642a5ad1afe,82129037-8797-457d-b140-84f246deb64c,
63010030,2025-06-20 19:46:52.347,1.0,,63010030,2025-06-20 19:47:16.836,2025-06-20 19:47:16.836,100002,,Oven Roasted Turkey & Cheese Sandwich(Deli Express),120001,,250.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e24563fb-fcf2-474d-a390-742769a8ef59,93d7cb22-8250-4eaa-a1ed-12456af1f3fe,
63010030,2025-06-20 19:46:52.347,1.0,,63010030,2025-06-20 19:47:51.219,2025-06-20 19:47:51.219,100002,,Sun(Neuro),120001,,35.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8e46e57e-d30d-447e-94c5-b425c13bab1a,4183cb36-42af-416b-a24f-10f3ec2df5ec,
63010030,2025-06-21 03:52:26.379,1.0,,63010030,2025-06-21 03:52:40.930,2025-06-21 03:52:40.930,100003,,Grilled Cheese Sandwich,120001,,291.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8b9869dc-49a2-4af1-bd91-ac093c2068dd,ffbfd9cd-c4c5-4ebf-933a-590b47932d74,
63010030,2025-06-21 04:10:04.698,2.5,,63010030,2025-06-21 04:10:17.564,2025-06-21 04:10:17.564,100006,,String Cheese(Great Value),120001,,200.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,84989546-28d4-45bd-95d9-fcc3153fce55,b8a2935a-32b5-4890-9150-309f9f58ecbb,
63010030,2025-06-21 18:29:08.687,1.0,,63010030,2025-06-21 18:29:39.216,2025-06-21 18:29:39.216,100002,,Classics Meat Lovers Lasagna(Stouffer's),120001,,450.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e6c2d0e1-b57c-49b1-bdc7-fab5101606f5,ce417a28-c1f2-47c3-b542-4a5a19ad9f41,
63010030,2025-06-21 18:29:08.687,1.0,,63010030,2025-06-21 18:29:39.216,2025-06-21 18:29:39.216,100002,,Pop Ginger Fizz(Health Ade),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,51336d16-6d9d-427f-82dd-f85b19935810,7ccc822b-9914-4966-b218-50175ea8600c,
63010030,2025-06-22 02:10:18.293,1.0,,63010030,2025-06-22 02:11:57.852,2025-06-22 02:11:57.852,100003,,World Famous Fries - Small(McDonald's),120001,,230.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,740ae00d-86dc-4eb2-a31f-8a158a8a6be6,627bf343-8e03-4644-ba4a-0b88a9ee1dbb,
63010030,2025-06-22 02:10:18.293,1.0,,63010030,2025-06-22 02:11:57.852,2025-06-22 02:11:57.852,100003,,Strawberry Shake - Large(McDonald's),120001,,850.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1954c160-4b62-4d12-8d41-6c8787e4a036,cfec2aee-e317-49a8-9d0a-4a5e0eecbb38,
63010030,2025-06-22 02:13:50.756,100.0,,63010030,2025-06-22 02:14:01.660,2025-06-22 02:14:01.660,100005,,Chicken Breast,120001,,195.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,866dd03b-e16c-4ad6-93ba-35897cf86dc6,c1e57e88-13ac-45b5-997f-a30e8e04d4fa,
63010030,2025-06-22 02:13:50.756,1.0,,63010030,2025-06-22 02:14:14.155,2025-06-22 02:14:14.155,100005,,Hotdog,120001,,242.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,4b28976b-4de1-47eb-a1df-4fc03bb4d232,f28ffb41-b910-4495-a9bd-1b2657410300,
63010030,2025-06-23 00:15:11.279,1.0,,63010030,2025-06-23 00:15:24.901,2025-06-23 00:15:24.901,100002,,Soft Taco - Beef(Taco Bell),120001,,180.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,afaa9357-9bfe-4af8-b6f6-5f0f3a6dc0bf,5aeb4a19-a6d2-40fe-be2b-573793a497ec,
63010030,2025-06-23 00:15:11.279,1.0,,63010030,2025-06-23 00:15:45.660,2025-06-23 00:15:45.660,100002,,Chips and Nacho Cheese Sauce(Taco Bell),120001,,220.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c2922e60-cc49-4353-a4a1-0ca764b017d2,838ffcd7-1dbe-4f58-b6ca-dc45004e4408,
63010030,2025-06-23 00:15:11.279,1.0,,63010030,2025-06-23 00:15:45.660,2025-06-23 00:15:45.660,100002,,Beefy 5-Layer Burrito(Taco Bell),120001,,490.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,83b2353d-7512-4fd1-8c04-c508fb98b2db,e30af381-e463-45cd-ae63-dedad1124c7d,
63010030,2025-06-23 00:16:09.867,1.0,,63010030,2025-06-23 00:16:39.773,2025-06-23 00:16:39.773,100001,,Reese's Puffs Cereal(Reese's),120001,,160.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,647b3735-4be1-4cfa-92ea-b45a4351ecd7,1ac651e3-bcfe-42f2-86e1-3a8e954d83dc,
63010030,2025-06-23 00:16:09.867,1.0,,63010030,2025-06-23 00:16:39.773,2025-06-23 00:16:39.773,100001,,Pure Almond Milk - Unsweetened Original(Silk),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,bd4eea3c-7cec-44d5-8850-0efd391b96d1,4d6854a5-3b07-425a-ad20-6abb0af032d2,
63010030,2025-06-23 00:15:11.279,1.0,,63010030,2025-06-23 00:16:59.324,2025-06-23 00:16:59.324,100002,,G2 - Fruit Punch (Regular)(Taco Bell),120001,,45.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e7efcfc0-1ae0-4721-a33f-5d439bf602d6,e29b4793-ad02-4f98-b1f5-576fe8ca2875,
63010030,2025-06-23 18:50:36.336,1.0,,63010030,2025-06-23 18:50:46.380,2025-06-23 18:50:46.380,100001,,Banana,120001,,105.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,19132f46-8e0d-4e27-ab14-bcb0b4af9431,83907d10-38d7-4703-9fb6-e20dae34eb62,
63010030,2025-06-23 21:12:39.226,1.0,,63010030,2025-06-23 21:14:05.302,2025-06-23 21:14:05.302,100002,,Salad(Crisp and Green),120001,,620.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,54dc1a24-9ce4-4782-b411-332301559762,71df09eb-d394-4219-b2ce-cf137774bda6,
63010030,2025-06-24 03:39:27.630,1.0,,63010030,2025-06-24 03:39:38.085,2025-06-24 03:39:38.085,100003,,Chicken Alfredo,120001,,650.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,71bd72a2-b60f-4a1a-8aff-0318b4705948,25c9bb8b-02f7-4087-9177-f9b61630228c,
63010030,2025-06-24 18:05:42.923,1.0,,63010030,2025-06-24 18:05:53.887,2025-06-24 18:05:53.887,100001,,Banana,120001,,105.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0948bf2a-41b2-4181-9daf-9118a4c275d6,83907d10-38d7-4703-9fb6-e20dae34eb62,
63010030,2025-06-24 18:05:42.923,1.0,,63010030,2025-06-24 18:06:50.704,2025-06-24 18:06:50.704,100001,,Sparkling Energy Strawberry Kiwi(V8),120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,cd05b2ba-b056-46cd-9aa3-7e7612b012e6,f09c321a-f70e-4b11-bc08-76975d2c011c,
63010030,2025-06-25 04:30:08.750,1.0,,63010030,2025-06-25 04:30:21.180,2025-06-25 04:30:21.180,100002,,Meatless Quesadilla with Cheese,120001,,490.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,81e56424-f569-4617-9b36-a753b1ed8257,93aa40c4-62b7-4507-bb6e-2f60f2e8802a,
63010030,2025-06-25 04:30:08.750,1.0,,63010030,2025-06-25 04:30:37.495,2025-06-25 04:30:37.495,100002,,Guacamole,120001,,23.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,98a4ed77-93fe-451b-8b35-6c1a702a9013,4be1c12b-67ba-4c2c-bc2e-8e1f6de9d317,
63010030,2025-06-25 04:30:41.544,1.0,,63010030,2025-06-25 04:31:47.528,2025-06-25 04:31:47.528,100003,,Kids Quesadilla with Side Choice Mashed Potatoes(Mimis Cafe),120001,,660.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,dfc40044-eb1e-41da-8ecc-a95cc61ab5f5,67bad9c6-ccdc-449f-91de-e8523c0db130,
63010030,2025-06-25 04:32:08.992,1.0,,63010030,2025-06-25 04:32:22.591,2025-06-25 04:32:22.591,100006,,McChicken(McDonald's),120001,,390.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9d3f5c68-607d-40a7-b585-b797ed79f083,e4e47bf9-4734-4300-a2b7-b96ae24a1ee2,
63010030,2025-06-25 04:32:08.992,1.0,,63010030,2025-06-25 04:32:39.877,2025-06-25 04:32:39.877,100006,,World Famous Fries - Medium(McDonald's),120001,,320.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,214117b0-e0ee-4e45-a4eb-f6010a4c9536,b6f1a069-a827-4f45-a5bd-092ff03dd885,
63010030,2025-06-26 00:32:37.244,1.0,,63010030,2025-06-26 00:32:48.779,2025-06-26 00:32:48.779,100005,,Watermelon,120001,,46.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a667f320-c892-4267-9c4e-53f852e665ba,2297d5b4-efe4-4b0e-894c-7e68ea18f6b5,
63010030,2025-06-25 17:15:58.282,2.0,,63010030,2025-06-25 17:16:29.906,2025-06-25 17:16:29.906,100001,,Egg,120001,,148.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c72508ef-7313-471e-81f7-34a511cf1b2a,a7853418-1ef5-457c-a0f3-79c19916a99c,
63010030,2025-06-25 17:15:58.282,2.0,,63010030,2025-06-25 17:16:29.906,2025-06-25 17:16:29.906,100001,,Turkey Bacon,120001,,62.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8eaf78df-bee3-45d7-8a01-56c99d7e583c,9b930309-803a-4c57-a17f-ba0a6b784ea0,
63010030,2025-06-25 17:15:58.282,1.0,,63010030,2025-06-25 17:17:02.302,2025-06-25 17:17:02.302,100001,,Thirst Quencher Cool Blue Beverage (12 oz)(Gatorade),120001,,80.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,542301d4-9f38-457c-8bdb-dafbd40b4098,fb6905f6-c199-43f3-99fc-f1bc31455199,
63010030,2025-06-26 00:31:19.708,1.0,,63010030,2025-06-26 00:31:47.225,2025-06-26 00:31:47.225,100002,,Ham and Cheese Sandwich,120001,,352.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a1c9c7fa-888a-4c04-807d-2d4e86f8f4a7,0ce473c9-637b-43bf-85b6-383e8b0fb852,
63010030,2025-06-26 00:31:19.708,1.0,,63010030,2025-06-26 00:31:47.225,2025-06-26 00:31:47.225,100002,,Barbeque Chips(Great Value),120001,,150.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,3b5b3673-4d7a-41d3-a16f-3694fc6af812,1d5cc9fe-c4c5-4b2d-9d6a-88f130644c83,
63010030,2025-06-26 00:31:52.040,1.0,,63010030,2025-06-26 00:32:23.316,2025-06-26 00:32:23.316,100003,,Cheese Pizza,120001,,237.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,182f0e59-b84a-4074-a69c-b99ee1a46a0c,feaab8e6-a152-485f-b7c4-e244fa73b7f4,
63010030,2025-06-26 00:31:52.040,1.0,,63010030,2025-06-26 00:32:23.316,2025-06-26 00:32:23.316,100003,,14" Pepperoni Pizza,120001,,298.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,261748d9-2006-4c80-8d9a-f8a51818d284,94644229-be44-4888-a052-7a76e7f3119f,
63010030,2025-06-26 04:44:41.065,1.0,,63010030,2025-06-26 04:45:31.077,2025-06-26 04:45:31.077,100006,,Snack Cookies 'N' Chocolate(Hershey's),120001,,86.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8f26ecff-d08e-448a-9672-ccfaea6ca21f,e4655c06-fb9e-4f41-a2a2-46fbef1444a1,
63010030,2025-06-26 21:09:27.793,1.0,,63010030,2025-06-26 21:10:16.743,2025-06-26 21:10:16.743,100002,,Pesto Chicken on Ciabatta(Everytable),120001,,920.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7b051afb-dbf2-4fef-8280-50f26bc3f6b1,7f9352ac-ce1d-4f85-a7e3-f58a57554c6c,
63010030,2025-06-26 21:09:27.793,1.0,,63010030,2025-06-26 21:10:32.592,2025-06-26 21:10:32.592,100002,,Pop Ginger Fizz(Health Ade),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,17a944bf-0f56-4fcc-ae72-7820c327d074,7ccc822b-9914-4966-b218-50175ea8600c,
63010030,2025-06-26 18:27:03.747,1.0,,63010030,2025-06-26 18:27:41.899,2025-06-26 18:27:41.899,100004,,Sparkling Energy Strawberry Kiwi(V8),120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,3559e3fe-f802-4693-8911-69c581cc9f09,f09c321a-f70e-4b11-bc08-76975d2c011c,
63010030,2025-06-26 18:27:03.747,1.0,,63010030,2025-06-26 18:27:41.899,2025-06-26 18:27:41.899,100004,,Banana,120001,,105.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2d30ad12-6bc2-4ace-9411-e70065771bdf,83907d10-38d7-4703-9fb6-e20dae34eb62,
63010030,2025-06-26 21:09:27.793,1.0,,63010030,2025-06-26 21:10:16.743,2025-06-26 21:10:16.743,100002,,Kettle Cooked Potato Chips(Cape Cod),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,fb7729a1-9651-4b84-93d1-54fec511614f,63a47170-4e7d-4dad-b0af-4b409d0904e1,
63010030,2025-06-27 03:37:49.167,1.0,,63010030,2025-06-27 03:38:10.168,2025-06-27 03:38:10.168,100003,,Quesadilla Birria(FlexPro),120001,,360.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e3059809-889d-470a-b454-7e4a4b2fbe3c,96d9d6c9-d57b-45a5-bae7-55f20fc0ced4,
63010030,2025-06-27 03:37:49.167,1.0,,63010030,2025-06-27 03:38:31.815,2025-06-27 03:38:31.815,100003,,Sun(Neuro),120001,,35.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,696ab83a-a9c8-4977-b4b6-8eb45e8f2eb7,4183cb36-42af-416b-a24f-10f3ec2df5ec,
63010030,2025-06-27 03:37:49.167,1.0,,63010030,2025-06-27 04:13:54.331,2025-06-27 04:13:54.331,100003,,Spanish Rice,120001,,211.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b695466f-09b1-4295-9c0c-15a6fb031696,5dc2d4e4-1864-458f-89f6-4c3eb04d1bf7,
63010030,2025-06-27 18:25:33.398,1.0,,63010030,2025-06-27 18:26:20.047,2025-06-27 18:26:20.047,100001,,Fruit Smoothie Drink,120001,,162.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2d8203f0-d703-4e22-9245-49533c824bbf,1dccfae1-d7da-4bd6-9591-cbc46258bce0,
63010030,2025-06-27 18:25:33.398,1.0,,63010030,2025-06-27 18:26:20.047,2025-06-27 18:26:20.047,100001,,Avocado & Egg Toast(Robeks Juice),120001,,510.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1926780f-d4f7-436b-9819-42b7dcf6b5c5,8868f338-2ec1-4beb-9930-5ef289f685e0,
63010030,2025-06-27 21:52:37.233,1.0,,63010030,2025-06-27 21:53:10.793,2025-06-27 21:53:10.793,100002,,Pesto Chicken on Ciabatta(Everytable),120001,,920.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,04f347f6-6cb3-4e85-ad6e-11330ce70675,7f9352ac-ce1d-4f85-a7e3-f58a57554c6c,
63010030,2025-06-27 21:52:37.233,1.0,,63010030,2025-06-27 22:03:43.987,2025-06-27 22:03:43.987,100002,,Kettle Cooked Potato Chips(Cape Cod),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,177a705b-3255-45f5-a075-692a44fc721c,63a47170-4e7d-4dad-b0af-4b409d0904e1,
63010030,2025-06-28 18:16:31.071,1.0,,63010030,2025-06-28 18:17:08.058,2025-06-28 18:17:08.058,100001,,Honey Nut Cheerios (37g)(General Mills),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c77b487b-898b-4e80-af4e-12d031d83fe1,19ffb327-f6ea-4dc5-910c-9d40e5411bd3,
63010030,2025-06-28 18:16:31.071,1.0,,63010030,2025-06-28 18:17:08.058,2025-06-28 18:17:08.058,100001,,Pure Almond Milk - Unsweetened Original(Silk),120001,,30.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,6c5067e2-6086-4594-908b-b1b104144be7,4d6854a5-3b07-425a-ad20-6abb0af032d2,
63010030,2025-06-28 21:20:32.423,1.0,,63010030,2025-06-28 21:22:00.853,2025-06-28 21:22:00.853,100002,,Turkey Sandwich,120001,,308.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7f4ab3e9-6a91-4e3a-b2ee-977f70ed41ab,567b9a78-9384-4491-b6e0-b3cfdc3cdcb8,
63010030,2025-06-28 21:20:32.423,1.0,,63010030,2025-06-28 21:22:00.853,2025-06-28 21:22:00.853,100002,,Cool Ranch Tortilla Chips(Doritos),120001,,150.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b2dd0104-7fec-479b-b9e3-5d7684c3e428,82129037-8797-457d-b140-84f246deb64c,
63010030,2025-06-28 21:20:32.423,1.0,,63010030,2025-06-28 21:22:00.853,2025-06-28 21:22:00.853,100002,,Ultima Replenisher(Ultima Health Products),120001,,15.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d4be594f-b17e-4107-8666-bafe0b53c804,ade442b8-0a0e-4ea7-a981-2adcd8fa38b9,
