com.samsung.health.water_intake,6307003,6
start_time,amount,custom,update_time,create_time,client_data_id,client_data_ver,time_offset,deviceuuid,unit_amount,comment,pkg_name,datauuid
2025-03-28 21:10:11.083,250.0,,2025-03-28 21:10:11.088,2025-03-28 21:10:11.088,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,81ab075e-504e-488a-9865-6a41740863bd,
2025-03-28 21:10:11.660,250.0,,2025-03-28 21:10:11.663,2025-03-28 21:10:11.663,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a3475b63-71d1-4641-8232-650e709ae8fa,
2025-03-30 03:42:25.383,250.0,,2025-03-30 03:42:25.385,2025-03-30 03:42:25.385,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,4a36077d-3bcf-49ae-8120-99aa515877c2,
2025-03-30 03:42:27.621,250.0,,2025-03-30 03:42:27.623,2025-03-30 03:42:27.623,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,79b56e18-76e1-4bd4-9053-3a6d037627a1,
2025-04-01 07:05:12.161,250.0,,2025-04-01 07:05:12.165,2025-04-01 07:05:12.165,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,688f2f43-4e5b-4f07-bd01-5b915e5ff5c7,
2025-04-01 17:43:58.623,250.0,,2025-04-01 17:43:58.626,2025-04-01 17:43:58.626,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,e7fd7b00-e40f-446e-afe4-b8878c466fa8,
2025-04-03 06:10:20.406,250.0,,2025-04-03 06:10:20.407,2025-04-03 06:10:20.407,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,24ce4411-3d12-4803-9d42-8493a5f52152,
2025-04-03 06:10:21.194,250.0,,2025-04-03 06:10:21.197,2025-04-03 06:10:21.197,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,07d630ce-a7a7-465b-8afd-65259f667bcf,
2025-04-03 06:10:22.446,250.0,,2025-04-03 06:10:22.450,2025-04-03 06:10:22.450,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,cb0f75be-a697-4ac4-a5ef-92258b9a5fae,
2025-04-04 02:51:07.448,250.0,,2025-04-04 02:51:07.452,2025-04-04 02:51:07.452,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2bf9400d-3664-4ac2-bd10-ab975ce6ec9e,
2025-04-04 02:51:07.919,250.0,,2025-04-04 02:51:07.921,2025-04-04 02:51:07.921,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fc1c9fa2-df49-499c-a838-629d6b018b1f,
2025-04-04 02:51:08.370,250.0,,2025-04-04 02:51:08.372,2025-04-04 02:51:08.372,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d04ef4ee-b6b6-4aaa-b068-37ebd3e1775e,
2025-04-04 23:50:56.486,250.0,,2025-04-04 23:50:56.492,2025-04-04 23:50:56.492,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,360bb411-3887-4577-865f-447a2bb2f52b,
2025-04-05 05:19:32.793,250.0,,2025-04-05 05:19:32.797,2025-04-05 05:19:32.797,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f0e74181-01ac-48a7-9703-41a065326577,
2025-04-05 05:19:34.296,250.0,,2025-04-05 05:19:34.298,2025-04-05 05:19:34.298,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a5e245aa-ca12-4b75-b490-4d05f74b70a3,
2025-04-06 01:54:03.858,250.0,,2025-04-06 01:54:03.860,2025-04-06 01:54:03.860,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,4a3b6b98-4dd4-4e6e-b385-d70dc3d73436,
2025-04-06 01:54:04.992,250.0,,2025-04-06 01:54:04.994,2025-04-06 01:54:04.994,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,4ad85216-fd99-4b07-a669-1b37ea168794,
2025-04-06 01:55:44.882,250.0,,2025-04-06 01:55:44.884,2025-04-06 01:55:44.884,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f5913b54-ed0e-41cd-9eaf-3f6d331a41e0,
2025-04-06 05:42:58.174,250.0,,2025-04-06 05:42:58.177,2025-04-06 05:42:58.177,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b51ab2b7-7d9e-4314-bfe4-394472c8812b,
2025-04-08 22:23:01.721,250.0,,2025-04-08 22:23:01.722,2025-04-08 22:23:01.722,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9254e2fe-2ada-4a1d-b765-ab898b597bb7,
2025-04-08 22:23:00.482,250.0,,2025-04-08 22:23:00.484,2025-04-08 22:23:00.484,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,51e29eaf-a9cd-44f2-a914-ee1139249c19,
2025-04-08 22:23:01.136,250.0,,2025-04-08 22:23:01.138,2025-04-08 22:23:01.138,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ca85a94f-548d-4fee-aeba-9571f75c581a,
2025-04-09 14:58:08.569,250.0,,2025-04-09 14:58:08.572,2025-04-09 14:58:08.572,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,25e1bf9f-0b50-4edd-9d4a-9aa8c72c2327,
2025-04-09 14:58:09.114,250.0,,2025-04-09 14:58:09.116,2025-04-09 14:58:09.116,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,697fb0bc-97a6-4c58-99b3-979efdfae06e,
2025-04-09 14:58:10.811,250.0,,2025-04-09 14:58:10.812,2025-04-09 14:58:10.812,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,01671051-63a3-4d59-8b4d-e09036a05d60,
2025-04-09 22:39:56.644,250.0,,2025-04-09 22:39:56.648,2025-04-09 22:39:56.648,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,88c54978-4e81-4411-a617-86335473ad9a,
2025-04-09 22:39:59.307,250.0,,2025-04-09 22:39:59.308,2025-04-09 22:39:59.308,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7b61a77f-6e88-4a75-ae78-a0d2988672f0,
2025-04-10 22:22:59.279,250.0,,2025-04-10 22:22:59.281,2025-04-10 22:22:59.281,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,816f4c63-af9d-483b-bdf8-79083c2debf6,
2025-04-10 22:23:02.085,250.0,,2025-04-10 22:23:02.086,2025-04-10 22:23:02.086,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f62318d5-a8f6-4a39-83ec-26d3f2572c03,
2025-04-10 22:23:03.123,250.0,,2025-04-10 22:23:03.124,2025-04-10 22:23:03.124,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7b59a299-b69a-41f3-97a1-4ad5a17753d7,
2025-04-11 21:15:26.843,250.0,,2025-04-11 21:15:26.844,2025-04-11 21:15:26.844,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fb36d9a7-5597-49be-b175-834af1b9e7b5,
2025-04-11 21:15:28.034,250.0,,2025-04-11 21:15:28.036,2025-04-11 21:15:28.036,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,85e7d353-a71d-45e1-86d9-73aa41f05ee1,
2025-04-11 21:15:29.546,250.0,,2025-04-11 21:15:29.548,2025-04-11 21:15:29.548,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,0d81413d-78de-4b47-ba53-89597b4cd33f,
2025-04-12 17:01:44.769,250.0,,2025-04-12 17:01:44.770,2025-04-12 17:01:44.770,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,57692a34-bd40-4a37-8236-4fd3b8d58fdd,
2025-04-12 17:01:46.628,250.0,,2025-04-12 17:01:46.630,2025-04-12 17:01:46.630,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f994c4ae-be78-4694-8b8f-2fa24123ef27,
2025-04-13 01:41:36.862,250.0,,2025-04-13 01:41:36.864,2025-04-13 01:41:36.864,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,43c177af-65fd-4762-b3b0-cf232472a4ae,
2025-04-13 22:58:20.111,250.0,,2025-04-13 22:58:20.113,2025-04-13 22:58:20.113,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,483df561-178e-4450-863b-a9f087a5c114,
2025-04-13 22:58:20.626,250.0,,2025-04-13 22:58:20.629,2025-04-13 22:58:20.629,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,87af5c7e-66bd-4b80-bc5b-6dce147331d7,
2025-04-13 22:58:21.307,250.0,,2025-04-13 22:58:21.311,2025-04-13 22:58:21.311,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,74a90ccd-c283-4c18-aa5f-67225669a21e,
2025-04-13 22:58:22.633,250.0,,2025-04-13 22:58:22.635,2025-04-13 22:58:22.635,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,78a50054-25af-415e-a579-d2c09a0b809f,
2025-04-14 03:02:36.571,250.0,,2025-04-14 03:02:36.573,2025-04-14 03:02:36.573,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,144ba0b3-f353-4188-a95e-19813de8edaa,
2025-04-14 03:02:37.508,250.0,,2025-04-14 03:02:37.509,2025-04-14 03:02:37.509,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,55087704-ac8f-465e-b054-2a2708f42d97,
2025-04-14 19:10:22.120,250.0,,2025-04-14 19:10:22.123,2025-04-14 19:10:22.123,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7dfcc7ba-9fe2-4832-8256-f23e50b86622,
2025-04-14 19:10:24.116,250.0,,2025-04-14 19:10:24.120,2025-04-14 19:10:24.120,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,13adb6be-dc6c-4d23-b9c6-84a5066d9c10,
2025-04-15 02:07:42.720,250.0,,2025-04-15 02:07:42.722,2025-04-15 02:07:42.722,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,22017838-71ea-4aa7-a862-570322c1e096,
2025-04-15 18:51:13.387,250.0,,2025-04-15 18:51:13.389,2025-04-15 18:51:13.389,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2cafea23-45b4-4c57-899f-3883c2deeb89,
2025-04-17 01:15:15.348,250.0,,2025-04-17 01:15:15.350,2025-04-17 01:15:15.350,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,de65716a-13f5-441d-835f-479c82ef5f58,
2025-04-17 01:15:16.615,250.0,,2025-04-17 01:15:16.616,2025-04-17 01:15:16.616,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d4851af8-714c-4ee0-b43a-6bc59d6a4eaa,
2025-04-17 01:15:17.801,250.0,,2025-04-17 01:15:17.802,2025-04-17 01:15:17.802,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5b79bef4-a797-488a-80c9-e6564840d81b,
2025-04-17 01:35:47.836,250.0,,2025-04-17 01:35:47.838,2025-04-17 01:35:47.838,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,e3ace1ec-efdb-4e45-b69e-f0be9d3b90f5,
2025-04-17 04:31:51.344,250.0,,2025-04-17 04:31:51.346,2025-04-17 04:31:51.346,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1577a8bb-ed3d-49db-b14a-99455905f933,
2025-04-17 04:31:51.817,250.0,,2025-04-17 04:31:51.820,2025-04-17 04:31:51.820,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,39fed160-449d-464f-b0f2-c6d183da5417,
2025-04-17 04:31:52.199,250.0,,2025-04-17 04:31:52.200,2025-04-17 04:31:52.200,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d50195a2-4e0f-4a72-840a-fe7003022daa,
2025-04-17 17:52:23.181,250.0,,2025-04-17 17:52:23.183,2025-04-17 17:52:23.183,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2b172a6c-7142-49a3-8a05-49614e7ca438,
2025-04-17 19:52:23.702,250.0,,2025-04-17 19:52:23.705,2025-04-17 19:52:23.705,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8f49917c-bd16-4dd3-9c72-39786d3ff939,
2025-04-17 20:23:27.534,250.0,,2025-04-17 20:23:27.537,2025-04-17 20:23:27.537,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f0999fa7-2e88-4e63-b302-08cb7295dfd2,
2025-04-18 00:28:39.037,250.0,,2025-04-18 00:28:39.039,2025-04-18 00:28:39.039,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,e368da3c-c31e-4163-8e53-0c78235b6988,
2025-04-18 00:28:39.454,250.0,,2025-04-18 00:28:39.455,2025-04-18 00:28:39.455,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,e6f92a44-0d76-40db-82ee-8b95269bb86f,
2025-04-18 06:12:24.888,250.0,,2025-04-18 06:12:24.891,2025-04-18 06:12:24.891,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b8058ffe-1388-44b9-8f04-b2e54a41bae2,
2025-04-18 06:12:32.438,250.0,,2025-04-18 06:12:32.439,2025-04-18 06:12:32.439,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2dba6cac-366d-4a4d-b712-0010b0fd7ec8,
2025-04-18 17:49:59.518,250.0,,2025-04-18 17:49:59.520,2025-04-18 17:49:59.520,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1076ece7-560e-49bb-93f3-19c4986c9f8c,
2025-04-18 23:14:21.400,250.0,,2025-04-18 23:14:21.402,2025-04-18 23:14:21.402,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1ba1ecad-2857-459d-b6a3-e1e09a4bbb9f,
2025-04-18 23:14:22.651,250.0,,2025-04-18 23:14:22.652,2025-04-18 23:14:22.652,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9c3d7547-e47f-4d23-a90d-b0123aba12f4,
2025-04-19 04:11:28.802,250.0,,2025-04-19 04:11:28.809,2025-04-19 04:11:28.809,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ffc6da81-9f0e-481f-8a39-e40c14b4f69b,
2025-04-19 04:11:29.469,250.0,,2025-04-19 04:11:29.471,2025-04-19 04:11:29.471,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,0b1cb93d-dce6-46ee-b8bf-4826b1010386,
2025-04-19 06:09:41.329,250.0,,2025-04-19 06:09:41.331,2025-04-19 06:09:41.331,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3b8d4821-81a7-48a9-81d3-c0626ff236d6,
2025-04-19 06:09:40.821,250.0,,2025-04-19 06:09:40.826,2025-04-19 06:09:40.826,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d5325cd9-025d-46a5-a0ed-8b2adc1bda88,
2025-04-19 15:02:15.284,250.0,,2025-04-19 15:02:15.290,2025-04-19 15:02:15.290,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f65d0bad-1946-46b1-a75c-d29cb53ab32f,
2025-04-21 06:27:10.651,250.0,,2025-04-21 06:27:10.653,2025-04-21 06:27:10.653,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7f02f803-6ae3-4ea5-9cc9-bd64fe8961fd,
2025-04-21 06:27:09.844,250.0,,2025-04-21 06:27:09.846,2025-04-21 06:27:09.846,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fdf425c1-bd37-4137-8958-9097b46945a0,
2025-04-21 06:27:10.312,250.0,,2025-04-21 06:27:10.313,2025-04-21 06:27:10.313,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9734a145-2ceb-48ef-bea4-822354990f08,
2025-04-21 16:18:33.219,250.0,,2025-04-21 16:18:33.220,2025-04-21 16:18:33.220,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,53308db6-0e0e-40cc-b08a-60ef91fbbd32,
2025-04-21 20:40:44.348,250.0,,2025-04-21 20:40:44.349,2025-04-21 20:40:44.349,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9296780f-5073-415a-a226-4954c65bb70b,
2025-04-21 21:50:23.307,250.0,,2025-04-21 21:50:23.310,2025-04-21 21:50:23.310,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,81b62235-685b-4047-86f2-60873f67489a,
2025-04-21 21:50:23.658,250.0,,2025-04-21 21:50:23.661,2025-04-21 21:50:23.661,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8aeeb6e4-60ec-4498-9e18-f1452638fd34,
2025-04-22 03:29:40.491,250.0,,2025-04-22 03:29:40.492,2025-04-22 03:29:40.492,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b6d82a32-88a0-4658-9171-8343e0ea785b,
2025-04-22 17:56:13.716,250.0,,2025-04-22 17:56:13.717,2025-04-22 17:56:13.717,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,337d4ef5-2bbf-4c40-a565-315387f35983,
2025-04-23 00:35:57.272,250.0,,2025-04-23 00:35:57.275,2025-04-23 00:35:57.275,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,38f8481f-c227-4da2-90e7-b6bdb99eb76e,
2025-04-23 00:54:45.702,250.0,,2025-04-23 00:54:45.705,2025-04-23 00:54:45.705,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d41ab365-126d-42a6-b231-1163640a386f,
2025-04-23 05:55:13.506,250.0,,2025-04-23 05:55:13.509,2025-04-23 05:55:13.509,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,67f942d9-fc31-4e5d-a8ef-52e979536871,
2025-04-23 20:57:07.102,250.0,,2025-04-23 20:57:07.104,2025-04-23 20:57:07.104,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,832795a4-e838-4196-b4b5-a58ba9a876b2,
2025-04-26 03:56:46.412,250.0,,2025-04-26 03:56:46.414,2025-04-26 03:56:46.414,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c6e2a557-7363-4ece-a730-95fb81c3e789,
2025-04-26 03:56:49.403,250.0,,2025-04-26 03:56:49.405,2025-04-26 03:56:49.405,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,dae64bdb-4d07-4995-ad09-6823c2c87299,
2025-04-26 18:50:32.476,250.0,,2025-04-26 18:50:32.479,2025-04-26 18:50:32.479,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ffcadbd5-7577-4264-abb3-83a39581cd76,
2025-04-26 23:29:46.729,250.0,,2025-04-26 23:29:46.730,2025-04-26 23:29:46.730,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1f04dd50-e3e4-4775-84f2-041945d29944,
2025-04-27 19:06:08.003,250.0,,2025-04-27 19:06:08.004,2025-04-27 19:06:08.004,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1ebcce09-2351-456b-916c-7cf2b4d09d31,
2025-04-27 19:06:06.942,250.0,,2025-04-27 19:06:06.943,2025-04-27 19:06:06.943,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f12af3f7-3cad-4325-af07-39d76e238f86,
2025-04-27 19:06:07.413,250.0,,2025-04-27 19:06:07.415,2025-04-27 19:06:07.415,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,e3f798c1-c572-4ca8-9541-5bdc761ff751,
2025-04-28 04:38:57.287,250.0,,2025-04-28 04:38:57.289,2025-04-28 04:38:57.289,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,dc78a148-aad5-4f92-bf23-f9080fc2491d,
2025-04-28 04:38:57.640,250.0,,2025-04-28 04:38:57.642,2025-04-28 04:38:57.642,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,71411bc7-975e-4508-90cd-dfb5d24eaa15,
2025-04-29 03:57:58.737,250.0,,2025-04-29 03:57:58.738,2025-04-29 03:57:58.738,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d25d2836-67cf-48af-be53-863e6ebcec58,
2025-04-29 03:57:58.119,250.0,,2025-04-29 03:57:58.121,2025-04-29 03:57:58.121,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,41eac636-7142-4e1b-8cea-7d3f0755f9ff,
2025-04-29 20:37:51.734,250.0,,2025-04-29 20:37:51.736,2025-04-29 20:37:51.736,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1f0ccbaf-fdc6-4242-9d6b-d2cef3fa1a60,
2025-04-29 20:37:53.158,250.0,,2025-04-29 20:37:53.161,2025-04-29 20:37:53.161,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,dd743f4d-d37a-497f-b5ab-fb3d6b68e8f5,
2025-04-29 23:14:45.363,250.0,,2025-04-29 23:14:45.366,2025-04-29 23:14:45.366,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a94fdcbc-d4a0-4fcd-985f-bd0fac20101b,
2025-04-29 23:15:44.132,250.0,,2025-04-29 23:15:44.134,2025-04-29 23:15:44.134,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1105351e-936a-473e-8a1c-f85065270dbe,
2025-04-30 02:18:11.691,250.0,,2025-04-30 02:18:11.693,2025-04-30 02:18:11.693,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a5d3df1b-a242-48c4-b13c-d227667f55a8,
2025-05-01 01:10:23.563,250.0,,2025-05-01 01:10:23.567,2025-05-01 01:10:23.567,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,997fcdf2-d392-41a6-ae4b-d842d496e0fe,
2025-05-01 01:10:26.436,250.0,,2025-05-01 01:10:26.437,2025-05-01 01:10:26.437,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b5021619-fa5f-44b0-a6ea-f5f4ac1d11bb,
2025-05-01 04:17:20.719,250.0,,2025-05-01 04:17:20.722,2025-05-01 04:17:20.722,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,6f5d83c3-a76b-4d47-8007-de2c612d45d0,
2025-05-01 06:06:20.728,250.0,,2025-05-01 06:06:20.731,2025-05-01 06:06:20.731,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d52698dd-588d-4c90-8cbd-aedf25cee169,
2025-05-01 16:51:42.360,250.0,,2025-05-01 16:51:42.362,2025-05-01 16:51:42.362,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,48dc1c06-be2b-4951-8d38-891972dbd25a,
2025-05-01 23:04:33.541,250.0,,2025-05-01 23:04:33.545,2025-05-01 23:04:33.545,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9ed1f8d5-fc69-494f-a809-399090287d91,
2025-05-02 01:43:48.056,250.0,,2025-05-02 01:43:48.057,2025-05-02 01:43:48.057,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ff0dc846-5e25-4695-944e-4f32c1e1337c,
2025-05-03 22:57:49.448,250.0,,2025-05-03 22:57:49.450,2025-05-03 22:57:49.450,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,496ec849-74b7-49c9-8f88-dd2eebc52ad8,
2025-05-05 00:29:37.334,250.0,,2025-05-05 00:29:37.335,2025-05-05 00:29:37.335,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3e29f80d-9e25-4c71-be80-7f1b1a9a2e56,
2025-05-05 00:29:37.904,250.0,,2025-05-05 00:29:37.906,2025-05-05 00:29:37.906,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,eed28282-43b2-4fb9-a6f0-cd9b263fea7c,
2025-05-05 01:50:24.437,250.0,,2025-05-05 01:50:24.441,2025-05-05 01:50:24.441,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8498c810-ef71-48dd-ae88-0797a2577c89,
2025-05-05 01:50:26.040,250.0,,2025-05-05 01:50:26.041,2025-05-05 01:50:26.041,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,6301e255-2aa9-4932-8223-74c3432d7b34,
2025-05-05 03:46:47.136,250.0,,2025-05-05 03:46:47.139,2025-05-05 03:46:47.139,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,819ba807-b3f7-4b09-ab4d-67ada2d44859,
2025-05-05 19:57:04.621,250.0,,2025-05-05 19:57:04.626,2025-05-05 19:57:04.626,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7abe4c6e-e132-45cf-897e-08ff78322535,
2025-05-05 19:57:05.080,250.0,,2025-05-05 19:57:05.082,2025-05-05 19:57:05.082,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fd0b7bf1-5290-4def-807d-dd73fc5a1a14,
2025-05-06 04:01:21.565,250.0,,2025-05-06 04:01:21.566,2025-05-06 04:01:21.566,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8be90fb1-c867-487d-9e26-bfbc92b283f8,
2025-05-06 05:11:37.503,250.0,,2025-05-06 05:11:37.505,2025-05-06 05:11:37.505,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,34a3e95b-2173-4f6a-85e9-f750c4f51aef,
2025-05-06 19:42:25.476,250.0,,2025-05-06 19:42:25.478,2025-05-06 19:42:25.478,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,12fd9881-ae6f-4100-9228-30637c19f3f8,
2025-05-06 19:42:26.192,250.0,,2025-05-06 19:42:26.194,2025-05-06 19:42:26.194,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,537f3721-37a1-4f25-9427-ca2f3ab6a762,
2025-05-07 00:25:42.769,250.0,,2025-05-07 00:25:42.771,2025-05-07 00:25:42.771,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,72092640-662e-4884-8f2c-1075a891384a,
2025-05-07 21:15:28.993,250.0,,2025-05-07 21:15:28.995,2025-05-07 21:15:28.995,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,23142306-8cbb-492c-8858-014247d41e63,
2025-05-07 19:02:49.031,250.0,,2025-05-07 19:02:49.034,2025-05-07 19:02:49.034,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,01371689-ae94-43bf-a93a-f6f45297d9f3,
2025-05-07 19:40:31.389,250.0,,2025-05-07 19:40:31.392,2025-05-07 19:40:31.392,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,309b650d-f613-4d0c-a182-b8ac63876d56,
2025-05-08 04:47:01.383,250.0,,2025-05-08 04:47:01.385,2025-05-08 04:47:01.385,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fe85f37d-63ce-46f3-97df-83b288faea74,
2025-05-08 15:50:34.947,250.0,,2025-05-08 15:50:34.949,2025-05-08 15:50:34.949,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,6e2c45bb-9cae-476f-81a3-c04e5432fb36,
